ID,TYPE,Na23,Fe57,Zn66,Rb85,Mn55,K39,Se82,P31,Cu65,Mg25,Sr88,As75,Cd114,Ca43,Co59,Mo98,S34,Li7
6918,Graine,31.49864,19.280855,21.053411,39.277855,27.970522,6920.5664,6.3919373,5476.7886,2.585549,1480.0228,6.070025,1.6274323,0.10938077,4445.1743,0.2836648,3.2869933,3584.6736,1.7322342
6919,Graine,31.980392,18.734818,24.039936,44.63359,35.42271,6058.7793,10.515023,5278.528,2.6952455,1322.6476,7.789739,1.2533766,0.34750068,4328.259,0.32364616,0.9506225,3821.1738,2.036591
6920,Graine,26.4838,20.459414,20.925062,40.599754,27.88281,6433.544,5.2114234,5315.1465,2.5912235,1499.4384,5.891204,1.6024053,0.12427357,4466.288,0.29420462,0.9815795,3285.6414,2.0640554
6922,Graine,33.786785,18.571436,21.611958,41.534714,41.672363,6332.686,8.208652,5078.0615,2.8240266,1342.5177,6.5795655,1.6263924,0.30620536,4218.0117,0.32445627,1.2017887,3472.9712,1.9799464
6923,Graine,31.520708,19.54408,28.682682,52.28578,34.165226,5974.0435,27.595892,5208.8315,2.7431018,1339.6442,7.4649167,1.3511801,0.21391647,4712.462,0.3085065,0.68142515,4063.798,1.5421761
6924,Graine,95.29426,19.305399,23.303326,36.588955,39.611458,6473.0737,9.503814,5007.4287,3.1243775,1326.015,7.1336093,1.7122984,0.3092608,4110.631,0.313598,1.1662145,3715.414,2.252671
6926,Graine,26.620068,21.326704,27.39676,40.213177,32.85973,6322.8003,7.543359,5023.8945,3.0429506,1239.895,6.7977753,1.5566905,0.3796506,4235.7593,0.30995595,1.0697472,3723.9382,2.1509845
6927,Graine,48.207268,19.235584,21.92241,41.47016,33.946583,6408.419,6.837223,5173.563,2.6658618,1383.8054,7.764699,1.6705984,0.19545817,4576.1177,0.31494448,1.404785,3620.6277,1.9297559
6929,Graine,18.722115,18.777445,22.352064,43.10624,46.028664,6201.2583,-0.4037307,5014.5015,2.5333614,1391.4364,6.898741,1.814449,0.47105002,4697.11,0.30832785,0.6062721,3868.174,2.073013
6931,Graine,42.71071,19.369024,30.961794,42.374496,51.541336,6385.9473,6.4393673,5248.4487,2.8352702,1410.5123,6.602401,1.4064635,0.5608178,4227.583,0.31753817,0.5169775,4153.4907,1.6929969
6932,Graine,41.595787,19.933994,29.738688,39.56026,26.009226,5727.667,10.615691,4688.536,3.1840549,1521.4675,7.106515,1.480523,0.44097948,3763.8896,0.3747767,0.29028735,4312.411,1.1874793
6933,Graine,30.723372,18.06233,25.583376,44.78024,37.8662,6894.412,13.97617,4953.612,3.6079092,1454.7712,5.9343023,1.6105709,0.5008192,4201.593,0.31141123,0.66868937,4139.1035,1.7828281
6938,Graine,28.621115,18.85704,25.862715,39.163364,39.15011,6182.3154,4.985818,5196.1104,2.6192045,1332.9354,6.990572,1.2650311,0.48408955,4857.9844,0.3034056,1.0971105,3971.001,1.9317372
6940,Graine,28.138725,18.536068,25.245085,41.057842,46.300755,6339.321,20.911877,4929.3574,2.7294338,1145.0538,7.436939,1.4447588,0.44835484,4155.8887,0.31351528,1.1814516,4682.5454,2.935984
6943,Graine,66.97245,19.078627,21.44089,40.698616,30.784761,6857.5186,17.302902,5204.028,2.7859285,1296.2365,6.4952574,1.4248477,0.11687216,4071.8657,0.2950987,1.4013956,3943.6367,1.9004544
6944,Graine,46.73538,18.429636,24.19484,34.689125,43.936317,6364.807,4.580877,5143.196,2.9814558,1373.2449,6.8377566,1.7009852,0.27230594,3975.7043,0.26745814,1.2613324,4017.992,1.721427
6945,Graine,33.638306,18.92955,25.29416,37.998524,31.595665,6667.3647,-0.23201686,5333.3945,2.820268,1391.5237,6.506372,1.6541566,0.41477165,4415.1274,0.3082585,1.5266793,3907.1396,1.8950197
6951,Graine,25.776865,19.481688,25.547554,39.676903,38.374374,6867.4663,2.1317568,5250.7334,2.8535497,1380.3403,7.828813,1.4220452,0.38051167,4303.7495,0.3367067,1.124108,4411.8555,2.351839
6956,Graine,25.590736,19.964344,22.978878,37.687187,43.497276,5842.5337,3.6327467,5121.671,2.6012917,1374.1287,8.512691,1.4801235,0.16683337,4523.339,0.29580998,1.6309009,3498.234,2.2731864
6957,Graine,24.658834,18.62501,18.960953,40.919903,27.755753,6526.1655,3.6702025,5211.309,2.4034166,1441.9573,5.7924385,1.5979725,0.06408854,4598.733,0.2710732,1.2495283,2988.5945,2.1886768
6958,Graine,38.696396,19.848164,23.59389,36.180614,35.52435,6692.4004,10.461715,5259.3774,2.7786763,1360.9807,7.0150948,1.558986,0.35094693,4556.492,0.28903314,1.4611665,3592.697,2.0129645
6959,Graine,47.52201,18.919085,22.290377,54.66031,23.387144,7627.1655,14.164401,5382.495,2.4160702,1353.523,6.076215,1.6400442,0.07801977,4204.969,0.28615367,1.1298758,2728.7148,2.7813203
6960,Graine,42.552387,19.58592,20.471695,39.35916,25.08139,6433.072,23.15536,5409.9487,2.6766493,1301.1858,6.536724,1.4213345,0.17091757,4659.3467,0.28869206,0.9362289,3341.8853,1.8029276
6961,Graine,36.34174,19.512997,19.084139,54.67754,36.218704,6828.7476,22.392223,5455.844,2.5986488,1366.4547,4.720482,1.6888553,0.1037848,4324.3955,0.4159134,0.7708428,3668.2764,3.1658516
6963,Graine,34.471504,19.934036,24.501402,43.87609,42.333107,6600.8633,7.391977,5186.9824,2.6733534,1374.474,7.44391,1.5209262,0.35711664,4222.5225,0.31892678,0.54320025,3475.9185,1.7049311
6966,Graine,45.766544,19.818535,21.732172,41.573517,27.792295,6481.16,13.043533,5359.5786,2.7767646,1442.8018,6.8411727,1.3872112,0.2333425,4670.001,0.25771615,0.7951464,3805.5466,2.236322
6967,Graine,38.878563,19.377327,20.901573,37.238857,30.052248,5404.5723,0.72066206,5042.2715,2.6572986,1364.8457,8.048404,1.6233997,0.47521454,4362.023,0.2764664,1.317609,3663.1655,2.5217957
6968,Graine,27.070904,18.77043,22.102598,33.863724,39.581383,5545.7134,2.5955994,4909.848,2.9238777,1276.6917,8.000519,1.2778513,0.5041389,4774.823,0.27511296,2.3374517,3582.3457,1.1477845
6969,Graine,16.417246,19.832027,20.594616,38.17495,30.994137,6502.3247,2.2114162,5324.961,2.6425557,1427.5624,5.7325068,1.4486463,0.17490816,4561.9263,0.27595297,2.028828,4265.691,1.4715924
6970,Graine,51.013077,18.199003,27.027306,41.876232,26.579948,7085.0063,15.527494,5217.3823,2.9143226,1237.7128,7.289744,1.4844774,0.19057928,4394.3096,0.24317394,1.1980134,3671.9138,2.0809345
6971,Graine,43.78448,19.49998,22.164158,46.989597,22.696823,7723.5576,28.894903,5066.1895,2.7041225,1410.5825,4.645455,1.6781079,0.08582903,4068.8965,0.28733712,0.99978894,3622.6912,1.6582537
6973,Graine,26.270645,18.771448,20.454199,40.05992,24.984716,7106.263,8.365591,5370.559,3.171009,1450.6807,5.4274197,2.0640044,0.0799762,4887.666,0.28298652,1.0796775,3042.4746,1.6144251
6974,Graine,28.067318,19.384481,20.742363,38.016945,33.29793,7502.8296,7.7004724,5249.9897,2.7279248,1525.4622,5.6610665,1.7679621,0.00516548,4283.019,0.2912869,1.8244473,3211.8591,2.1304767
6975,Graine,39.7038,18.886988,25.059793,40.66324,37.49026,6833.315,11.18744,5276.151,3.038169,1423.0204,7.9162693,1.4206706,0.5280955,4580.0513,0.22770123,1.7087965,4911.4263,1.3413417
6976,Graine,47.64595,19.388853,21.040302,43.4141,22.11397,6566.632,10.582221,5195.2744,2.732341,1392.9961,6.1610627,1.6531246,0.21967642,4267.8286,0.29303846,1.1282603,3493.8904,2.0577168
6979,Graine,42.055576,19.036747,25.496546,41.683193,29.563868,6461.883,6.8823385,4898.2314,2.9218059,1357.043,7.4330635,1.4239888,0.4728051,3931.3828,0.3215429,1.1788126,3833.9158,1.522746
6981,Graine,40.718845,20.330948,19.539017,37.61909,43.649002,5455.19,7.1681137,4913.0796,2.3234437,1486.3462,9.295973,2.1903622,0.124780975,5253.3887,0.2915055,1.3150218,3610.932,1.064792
6982,Graine,36.187782,18.287746,20.987066,38.39223,31.881786,6544.1763,13.609346,5303.676,2.570411,1267.0847,7.7409143,1.723315,0.23279467,4208.422,0.21733278,1.3727053,3303.9248,2.9008276
6984,Graine,38.721416,19.786673,25.031424,39.612724,42.169662,6480.335,4.1723013,5237.973,2.911609,1313.2089,7.8513584,1.4136933,0.7480721,4296.3853,0.31138086,1.4142892,3912.2551,1.7179414
6986,Graine,46.67553,18.887293,23.057644,45.481617,33.400265,6585.018,16.24619,5273.7876,2.8856673,1384.374,8.280928,1.5406084,0.3954478,4545.6973,0.2809337,1.0327203,3850.719,2.121327
6987,Graine,27.28539,19.489254,24.880463,33.267487,31.275942,4964.5713,10.857309,5053.6323,2.7052674,1340.3057,7.865215,1.3873662,0.3059431,4827.1274,0.29255772,1.9449317,3860.212,0.9144849
6989,Graine,30.645906,18.080685,22.704103,41.060337,26.793016,7247.663,24.126158,5233.9204,2.9994931,1247.6953,6.1942763,1.5746336,0.35807046,3858.1428,0.27344093,1.2065196,4709.1562,1.5649717
6990,Graine,32.140575,18.747433,22.53475,41.535866,37.848484,6712.3584,5.0517426,5284.0483,2.6993022,1245.3278,7.3123665,1.5986356,0.29365602,4427.0854,0.30073205,1.7661203,3717.5955,2.232839
6992,Graine,146.30153,18.523151,20.05753,41.61181,27.280924,6534.459,19.343065,4959.4204,2.8994322,1435.5298,6.4542856,1.6032653,0.21093981,4415.6123,0.29245865,1.0868763,3465.4814,2.3494687
6997,Graine,30.993563,19.08916,31.119726,45.361298,30.958635,7556.921,16.721024,5015.2324,3.0360944,1351.0554,8.011988,1.5229324,0.42215672,4061.296,0.2633951,0.9240223,3343.3516,1.3355147
7000,Graine,37.45973,18.99266,37.693104,45.619316,24.185425,7488.2695,21.108393,5375.665,2.6086235,1231.2842,7.0143576,1.6983023,0.5162858,4325.822,0.2711909,1.0501862,4275.4634,2.249101
7002,Graine,20.749918,19.702541,24.039696,40.574635,37.801636,6049.388,10.834446,5128.0493,2.547314,1346.9893,8.598746,1.4777586,0.5850599,4775.4478,0.31190345,1.3276886,3798.9492,1.833541
7003,Graine,31.035864,18.615324,22.669533,38.414616,30.481491,6186.342,3.8890455,5095.6895,2.77377,1349.0435,7.652612,1.6704775,0.2591109,4277.0415,0.32683563,1.0989772,3449.454,1.2393728
7008,Graine,23.872602,20.377157,24.645185,39.21082,34.1791,6477.918,7.1702185,5159.7974,2.7017107,1283.207,6.325327,1.5499172,0.2439969,4475.162,0.31885484,1.172515,4125.485,2.431456
7013,Graine,104.442055,19.564878,26.066364,37.41745,35.616707,6047.159,2.616991,5096.046,2.471546,1274.3732,8.156537,1.5016063,0.6252424,4276.391,0.29581997,1.3780293,3845.8423,2.1824403
7014,Graine,38.657978,19.08961,21.832842,40.139595,36.01526,6551.6025,4.551191,5009.482,2.9348533,1309.2717,6.8723445,1.6452783,0.39991295,4271.252,0.30449384,1.3741472,3625.2214,2.782309
7025,Graine,32.5599,19.16446,23.35262,38.685417,30.927889,6567.3564,9.4815445,5007.081,2.6484394,1278.7283,7.505396,1.4923043,0.26211274,4290.334,0.298065,1.4374329,3800.7556,2.134839
7026,Graine,39.0051,19.024366,22.722136,35.688007,30.097687,5759.267,13.298475,5017.312,3.0080876,1230.2314,8.964114,1.5215042,0.21012914,4279.611,0.30716556,1.1648241,4188.3154,2.0554368
7028,Graine,28.948187,20.813704,22.908186,39.006573,40.93083,6197.9966,13.60503,5260.7285,2.7750514,1296.1146,8.484676,1.4062308,0.4309073,4608.512,0.29937378,1.1348261,3896.5317,1.4456612
7031,Graine,14.580941,19.485973,22.784899,36.87794,40.115658,6823.203,8.824786,5270.332,3.104323,1325.6829,6.947204,1.4181292,0.3980809,4243.4507,0.2933717,1.422679,3967.3142,0.9076961
7033,Graine,34.533398,18.659761,20.73379,43.16452,18.886305,5378.4087,10.1003895,5066.3506,3.4133956,1579.2263,5.7302275,2.0653784,0.26946276,4897.29,0.40828478,1.2274886,3555.4915,2.1826463
7036,Graine,33.064907,19.28043,20.845741,42.103184,38.23852,6811.3677,17.044268,5414.2466,2.894467,1385.8505,5.9348435,1.69834,0.34846824,4365.1294,0.27536836,1.0427439,3462.865,1.9289206
7058,Graine,43.114567,19.726635,23.683771,48.41049,22.355473,7321.433,24.98251,5321.4155,2.9737434,1482.0745,5.918604,1.6207867,0.16092399,4208.031,0.2591074,0.7796344,4073.7634,1.3707867
7061,Graine,46.444153,18.65931,23.291687,44.052036,30.509638,6898.8994,17.641657,5086.073,2.7841706,1283.6863,6.4584365,1.4380655,0.37378097,4017.9302,0.3205628,1.3428977,4328.817,2.0032516
7062,Graine,37.819782,18.319712,24.393332,40.288868,41.534386,6617.892,17.56281,4941.291,2.571501,1237.4414,8.197885,1.4725248,0.5251394,4390.839,0.32934067,0.9079581,4109.707,2.2599366
7063,Graine,42.864788,19.333563,19.999454,48.308407,24.356758,8134.721,11.071468,5348.575,2.6907637,1421.146,5.670546,1.9363209,0.22398637,3870.039,0.2849034,1.3648047,3571.146,2.203098
7064,Graine,25.288792,14.864197,22.57521,41.123486,49.983788,6222.816,5.6585712,5634.953,2.4750414,1336.6511,7.602499,1.6001692,0.34342474,4880.1587,0.26256645,1.2272756,3610.4077,1.6585852
7067,Graine,32.79837,19.275589,21.09901,46.878162,27.115908,7432.239,12.85179,5376.719,2.8117385,1372.8729,6.4440813,1.4973905,0.15969113,4286.9673,0.37912267,1.2449894,3330.9094,1.5771912
7068,Graine,24.193304,19.706387,25.703413,38.12767,33.425205,6142.917,15.723594,5305.9272,2.5546749,1301.1823,7.8165264,1.3463713,0.505254,5305.3853,0.2774109,1.6312853,4456.981,1.7187698
7071,Graine,27.266228,20.138386,34.3017,35.419827,48.999992,5561.294,7.4590545,5557.451,2.9938433,1378.1602,9.82279,1.539182,0.63118744,5672.028,0.31173182,1.1303626,3780.731,1.2429459
7072,Graine,21.555077,19.996132,24.60531,42.89705,38.256443,6639.2896,2.3702579,5403.0723,2.5616696,1546.1272,6.263448,1.458399,0.47225985,4480.935,0.2909972,1.0422566,3720.6958,1.6976652
7077,Graine,37.256153,19.033615,24.042713,36.727177,32.336334,5853.808,17.137999,5217.1533,2.6982143,1318.476,7.788025,1.6701351,0.4535266,4342.3247,0.3051977,1.4831135,3513.2805,2.0222385
7081,Graine,30.697708,19.36412,24.16704,41.537956,27.617844,6845.2607,31.14151,5226.1816,2.9274905,1307.6045,6.099354,1.3710586,0.21703888,3972.579,0.31985617,2.033009,4040.9998,1.7648615
7092,Graine,34.23971,18.483711,23.634354,51.05712,26.183197,7040.967,22.707054,5051.853,2.7825673,1242.0529,7.7190437,1.4206452,0.58322114,4280.318,0.2700464,0.9898438,4115.1387,1.8616108
7094,Graine,75.71942,20.13468,18.263031,39.389526,21.217356,6272.227,13.247304,5188.6533,2.5171633,1452.1364,6.886739,1.8537295,0.035129543,4725.21,0.2591464,1.3079313,3316.5964,1.6282903
7096,Graine,42.33947,18.512484,23.514732,37.96707,28.155474,5888.4097,6.3682775,5047.146,2.700702,1302.2794,9.665911,1.6231785,0.4626939,4902.6763,0.31511003,0.697731,3397.3906,2.3724341
7102,Graine,31.562508,18.108732,24.027777,43.754406,31.728296,6861.3994,3.6080873,5046.648,2.746452,1293.8617,5.925452,1.6111424,0.120319,4115.0146,0.30838338,1.078155,3530.8503,2.2488873
7103,Graine,8.513962,18.289371,23.13522,43.35165,33.42795,6524.0796,6.536909,4891.9087,2.7451842,1274.158,7.5150514,1.6284184,0.40511864,3921.282,0.30952206,1.2841914,3553.8735,1.4292638
7106,Graine,35.57238,19.29807,22.4502,42.578686,30.452501,7329.8784,12.813583,4957.664,2.6802378,1417.3564,5.790711,1.859941,0.2113994,4036.3965,0.28898782,0.5182207,3803.2969,1.6159415
7107,Graine,29.015875,18.81141,23.606773,54.158455,25.837894,7682.195,18.206038,5179.902,2.6750765,1249.6282,7.0633616,1.579096,0.25061882,4172.114,0.29563868,1.9285754,3747.1475,1.764028
7109,Graine,31.726889,19.657248,22.023407,42.01722,33.66098,6703.7773,14.121158,5401.501,2.7644515,1435.457,7.327663,1.4976822,0.41322437,4494.5234,0.27268267,1.1140145,3725.4407,1.9473172
7111,Graine,72.47348,19.534313,21.013174,46.506645,20.824104,7319.647,10.846442,5060.2695,2.6333017,1418.8641,5.199731,1.8312739,0.07193027,3964.9128,0.28784633,1.0913155,3631.5234,2.6354825
7117,Graine,29.308266,19.716913,22.089096,33.904102,32.68679,5427.1416,5.2865043,5184.007,2.641319,1361.3638,8.191194,1.5637333,0.4554844,4932.585,0.2757862,0.9515606,3843.617,2.9681518
7119,Graine,43.82652,18.743782,26.288048,44.924133,34.47519,6802.7944,19.027592,5028.5137,3.221114,1449.9485,6.8055916,1.506213,0.32785177,3974.4265,0.35367846,0.7464364,3818.5857,1.0215292
7120,Graine,31.061981,17.77756,23.988087,42.71274,40.53821,7118.197,6.489614,5541.6177,2.8892295,1251.0066,7.6993093,1.6061821,0.3411144,4592.765,0.3146811,1.6080521,3325.8083,1.5122273
7125,Graine,36.33825,19.224365,24.770184,36.976135,39.705944,6032.0454,2.669886,5256.456,2.5958252,1424.8547,7.8678637,1.599678,0.54276085,4504.4443,0.2902584,0.9777539,3569.2017,2.4954758
7126,Graine,49.050728,18.95661,21.32664,39.328693,34.924103,6753.8506,11.024344,5146.52,2.7489283,1366.3256,8.105178,1.4518297,0.3047804,4687.2964,0.32015166,2.276539,3153.9048,2.7713287
7127,Graine,29.576714,18.663197,24.789488,37.61116,41.00633,7098.0015,2.446612,5269.3086,2.548577,1341.9808,7.749569,1.5852401,0.3223592,4100.6523,0.3126397,1.4425871,4071.902,1.3020626
7130,Graine,36.117268,17.89983,24.05626,47.17944,26.0897,7206.0415,7.187986,5252.7817,2.879871,1297.4211,6.953078,1.5852711,0.34484288,4517.199,0.4064448,2.3712666,3719.031,1.5471108
7133,Graine,39.00486,20.012924,23.772661,39.3932,31.037466,6376.949,9.667285,4927.851,2.7120032,1338.49,6.749503,1.5877441,0.42432007,4031.9194,0.5766251,1.2404996,2955.7258,2.207117
7138,Graine,38.285748,18.062069,23.256496,42.849545,35.11258,6527.6943,2.149063,5108.648,2.8715553,1227.9265,5.888195,1.688409,0.46344075,4613.757,0.285774,1.714838,5355.761,1.0779253
7143,Graine,26.684242,19.665451,22.139898,42.024982,32.63173,6128.389,4.2758136,5213.6743,2.9323275,1426.4763,7.85974,1.5105065,0.46493325,4335.171,0.28133327,1.5318537,4004.4412,1.5268929
7147,Graine,29.724792,19.044127,25.049656,42.753468,41.037598,7000.8643,15.630869,5343.676,2.9403288,1350.7377,9.305263,1.4882085,0.54697204,4017.879,0.3089285,1.0468537,3802.6523,2.0558283
7158,Graine,39.520172,19.349276,19.706482,46.221977,21.22393,7098.444,9.02248,5357.4053,2.7838213,1411.4594,5.551913,1.8158756,0.015962284,3994.7275,0.31557766,1.163307,3335.741,1.6984687
7160,Graine,31.034882,18.432905,23.590462,42.36437,27.955315,6865.0054,6.6548805,5038.154,2.6483154,1239.6567,7.3292313,1.4730895,0.2936669,4282.916,0.3424747,1.1665233,3860.965,1.3271683
7161,Graine,39.21902,20.437057,22.761204,39.489075,33.747814,6388.6943,4.8584156,5012.5,2.7228189,1331.5347,7.023746,1.564079,0.46052298,4405.6533,0.3172999,1.4330956,3976.1143,2.0840814
7162,Graine,27.050383,18.756336,24.482065,36.33325,33.199665,6141.085,4.6217775,5304.6255,3.0338306,1390.6079,8.245137,1.5494367,0.56579,4318.7505,0.30449697,1.6464028,3851.747,1.8457431
7163,Graine,26.292326,18.523962,20.913496,37.95513,40.525764,5624.419,9.088787,4930.579,2.7108407,1375.2845,7.7271547,1.691875,0.8995323,4453.8374,0.33187348,1.2417514,3321.2996,1.7278302
7164,Graine,86.34778,18.58983,24.554998,39.482243,31.46693,6612.7583,6.492867,5424.124,2.5505812,1415.3688,7.267884,1.3014755,0.3511583,4433.2114,0.33444348,2.1533613,4429.5894,1.0630461
7165,Graine,29.12462,18.247171,22.155628,38.98844,31.607042,6513.2256,6.5147448,5402.4253,2.4565184,1416.3777,7.9472213,1.9435279,0.42356524,4324.2944,0.2637062,1.1325581,3471.4456,1.494664
7169,Graine,49.37485,18.738853,21.13004,39.17731,24.16646,6721.126,-1.8090672,5068.698,2.811854,1395.2072,6.825318,1.925314,0.35379165,4488.993,0.29128274,1.288398,3538.2354,1.3421441
7177,Graine,13.36573,18.884731,19.541155,44.52095,31.131512,6945.976,10.145681,5174.0103,2.833488,1269.7898,5.4240437,1.466497,0.6545381,3763.768,0.27472872,1.0025923,3927.7996,0.8440585
7181,Graine,37.17674,19.068405,23.276625,41.688354,35.783962,6662.253,6.826596,5177.319,2.6809468,1265.651,6.621453,1.4701757,0.27230453,4248.5957,0.25593495,1.6641817,3790.5925,1.987061
7183,Graine,28.219706,19.507488,29.06594,42.106476,37.053555,7654.3257,9.525249,5240.293,2.7889724,1487.4939,6.7293634,1.454074,0.35553616,3530.2527,0.3383193,1.2068211,3578.3293,1.3722527
7186,Graine,43.54025,18.888628,25.397621,43.55995,24.71555,7275.041,8.738476,5365.1523,2.679535,1381.294,5.914987,1.6403402,0.074328095,4113.79,0.2790615,1.3402458,3875.732,1.9070567
7192,Graine,33.84595,19.551157,21.50982,39.445465,27.830168,6423.253,6.6007185,5397.166,2.5972507,1379.3467,7.2031746,1.7343391,0.26264408,4273.4233,0.2838552,1.2642064,3895.1982,1.9493724
7199,Graine,31.293564,19.731262,25.292807,37.915337,28.060217,6564.9556,6.773791,5322.2847,2.73496,1278.6506,9.098048,1.7436092,0.6359563,5078.16,0.2851326,1.1090888,3542.7046,1.9722571
7202,Graine,38.33305,19.51019,23.097698,38.051758,27.080935,6578.5835,7.739848,5062.5806,2.6137247,1224.035,7.7283444,1.6861889,0.21862471,4534.918,0.2836771,1.2174653,3970.282,2.085074
7203,Graine,23.718992,19.431137,22.85292,37.206875,35.82317,6569.004,5.2770295,5206.758,2.6559515,1355.3136,7.7484007,1.5354868,0.3367541,4724.6787,0.27486828,0.9571228,4128.374,1.7198911
7207,Graine,32.0055,20.878538,26.788048,39.01888,36.67349,5663.725,4.171125,5121.76,2.8497038,1337.0717,8.431496,1.446891,0.3717444,4691.857,0.29333308,0.69650763,3284.7175,2.37889
7208,Graine,34.04188,19.517494,23.608572,46.245296,22.302336,6793.601,10.749484,5327.7183,2.719674,1350.7664,7.2035317,1.4360603,0.18538553,4324.3384,0.28451526,1.4779525,3874.111,1.505739
7209,Graine,35.0399,19.310783,22.965431,39.673393,24.579645,6050.2065,25.814262,5076.26,2.6459587,1367.6774,7.7495985,1.5843698,0.4626907,4698.1167,0.20209508,1.2655046,4081.5386,1.6666859
7213,Graine,29.663574,19.393072,23.420044,36.670563,24.808926,5923.189,10.781578,4863.677,3.1299262,1492.6554,7.3130918,1.7268362,0.19909698,4384.9863,0.30559653,0.90897214,4100.4116,2.1655748
7217,Graine,39.16561,17.951035,23.07284,38.63459,23.216715,6478.995,16.060537,5172.8706,2.8251972,1287.905,7.3949833,1.5936003,0.32154372,4248.374,0.27952904,1.4074113,3486.1072,2.1215918
